"","region","year","pmwar","partyid","likelyvote","pmtherm","perception_economy","birthyr","education","marital_status","income","race","gender","white","female","age","low_attention","married","partstrength","besid","region_cas","population","income_pc","unemploy_rate","pctwhite","weights"
"8518",11,2010,4,10,10,5,2,47,1,1,6,1,1,1,0,64,0,1,0,982,40,5283733,13634.95,8.8,0.85756356,0.404948353767395
"8519",11,2010,3,1,3,3,1,57,5,4,1,1,1,1,0,54,1,0,0,1874,40,5283733,13634.95,8.8,0.85756356,0.661528587341309
"8520",11,2010,4,1,9,4,2,66,7,1,11,1,2,1,1,45,0,1,0,5775,40,5283733,13634.95,8.8,0.85756356,1.74749946594238
"8521",11,2010,4,6,10,7,4,48,7,3,8,1,1,1,0,63,0,0,0,4517,40,5283733,13634.95,8.8,0.85756356,0.493119657039642
"8522",11,2010,3,7,5,4,2,46,NA,1,3,1,2,1,1,65,0,1,1,7359,40,5283733,13634.95,8.8,0.85756356,1.10476815700531
"8523",11,2010,5,1,9,5,3,44,18,1,5,1,1,1,0,67,0,1,0,4480,40,5283733,13634.95,8.8,0.85756356,0.424276173114777
"8524",11,2010,4,2,10,NA,2,59,NA,1,8,1,2,1,1,52,1,1,0,582,40,5283733,13634.95,8.8,0.85756356,2.02983117103577
"8525",11,2010,5,2,5,1,4,54,12,1,10,1,1,1,0,57,0,1,0,2491,40,5283733,13634.95,8.8,0.85756356,1.42938756942749
"8526",11,2010,3,1,10,0,1,56,14,1,NA,1,1,1,0,55,0,1,0,300,40,5283733,13634.95,8.8,0.85756356,1.11408984661102
"8527",11,2010,5,1,10,8,4,54,18,6,5,1,1,1,0,57,0,0,1,5536,40,5283733,13634.95,8.8,0.85756356,0.742870032787323
"8528",11,2010,5,6,10,0,1,48,2,1,7,1,2,1,1,63,0,1,0,666,40,5283733,13634.95,8.8,0.85756356,1.11923635005951
"8529",11,2010,2,1,10,10,4,32,10,1,7,1,2,1,1,79,0,1,1,5294,40,5283733,13634.95,8.8,0.85756356,0.885655760765076
"8530",11,2010,5,10,NA,0,1,56,2,5,4,1,2,1,1,55,0,0,0,6228,40,5283733,13634.95,8.8,0.85756356,1.00847387313843
"8531",11,2010,3,10,10,4,4,49,13,1,7,1,1,1,0,62,0,1,0,7529,40,5283733,13634.95,8.8,0.85756356,0.470655709505081
"8532",11,2010,4,10,10,5,2,35,2,1,7,1,1,1,0,76,0,1,0,5990,40,5283733,13634.95,8.8,0.85756356,0.511748373508453
"8533",11,2010,4,10,9,2,1,61,16,1,3,1,1,1,0,50,0,1,0,3067,40,5283733,13634.95,8.8,0.85756356,0.786087274551392
"8534",11,2010,2,10,10,8,2,47,6,1,3,1,1,1,0,64,0,1,NA,3637,40,5283733,13634.95,8.8,0.85756356,0.623173773288727
"8535",11,2010,5,10,10,0,1,68,10,1,4,1,2,1,1,43,1,1,NA,5342,40,5283733,13634.95,8.8,0.85756356,0.715509951114655
"8536",11,2010,3,1,5,6,3,75,14,1,6,1,2,1,1,36,0,1,0,3760,40,5283733,13634.95,8.8,0.85756356,1.40887713432312
"8537",11,2010,5,7,10,0,1,56,9,1,10,1,1,1,0,55,0,1,0,713,40,5283733,13634.95,8.8,0.85756356,1.40791690349579
"8538",11,2010,3,3,NA,3,4,70,3,1,10,1,1,1,0,41,0,1,0,392,40,5283733,13634.95,8.8,0.85756356,0.549290835857391
"8539",11,2010,3,NA,2,5,4,65,10,1,NA,1,2,1,1,46,0,1,NA,7049,40,5283733,13634.95,8.8,0.85756356,0.761861801147461
"8540",11,2010,5,10,10,10,4,70,1,6,12,1,1,1,0,41,0,0,0,4493,40,5283733,13634.95,8.8,0.85756356,0.512651383876801
"8541",11,2010,NA,9,NA,9,4,84,NA,6,8,1,1,1,0,27,1,0,NA,1096,40,5283733,13634.95,8.8,0.85756356,1.9096257686615
"8542",11,2010,3,2,10,0,1,59,5,1,NA,1,2,1,1,52,0,1,0,1938,40,5283733,13634.95,8.8,0.85756356,1.74749946594238
"8543",11,2010,3,10,9,0,2,41,NA,1,NA,1,2,1,1,70,0,1,NA,4012,40,5283733,13634.95,8.8,0.85756356,0.503110349178314
"8544",11,2010,3,1,10,7,2,46,9,1,NA,1,2,1,1,65,0,1,0,4499,40,5283733,13634.95,8.8,0.85756356,0.58790135383606
"8545",11,2010,3,1,8,5,4,76,2,1,8,1,1,1,0,35,0,1,0,76,40,5283733,13634.95,8.8,0.85756356,0.959897816181183
"8546",11,2010,3,2,10,0,3,55,7,1,6,1,1,1,0,56,0,1,1,2753,40,5283733,13634.95,8.8,0.85756356,0.611985206604004
"8547",11,2010,3,2,10,0,4,37,6,5,6,1,1,1,0,74,0,0,0,1416,40,5283733,13634.95,8.8,0.85756356,0.58410632610321
"8548",11,2010,NA,2,10,0,3,63,10,2,4,1,1,1,0,48,0,0,0,4626,40,5283733,13634.95,8.8,0.85756356,0.771973788738251
"8549",11,2010,5,2,10,0,1,42,4,1,NA,1,2,1,1,69,0,1,0,4829,40,5283733,13634.95,8.8,0.85756356,0.95147168636322
"8550",11,2010,5,2,10,0,1,53,1,1,13,1,2,1,1,58,0,1,1,685,40,5283733,13634.95,8.8,0.85756356,0.451453566551208
"8551",11,2010,5,8,10,0,NA,52,9,2,13,1,1,1,0,59,1,0,0,1948,40,5283733,13634.95,8.8,0.85756356,0.824892997741699
"8552",11,2010,5,4,8,1,1,78,6,1,5,1,1,1,0,33,0,1,0,1221,40,5283733,13634.95,8.8,0.85756356,1.17005908489227
"8553",11,2010,4,3,10,1,1,45,NA,1,7,1,2,1,1,66,0,1,0,6210,40,5283733,13634.95,8.8,0.85756356,1.24196362495422
"8554",11,2010,5,1,10,1,2,38,NA,1,3,1,2,1,1,73,0,1,0,7280,40,5283733,13634.95,8.8,0.85756356,0.76666784286499
"8555",11,2010,4,10,8,5,2,83,18,6,3,1,2,1,1,28,1,0,NA,4671,40,5283733,13634.95,8.8,0.85756356,1.56082892417908
"8556",11,2010,2,1,9,8,2,43,10,1,3,1,2,1,1,68,0,1,0,4024,40,5283733,13634.95,8.8,0.85756356,1.64110803604126
"8557",11,2010,NA,10,0,NA,NA,73,13,6,3,1,2,1,1,38,1,0,NA,4390,40,5283733,13634.95,8.8,0.85756356,0.668261170387268
"8558",11,2010,2,1,10,5,3,50,18,1,11,1,1,1,0,61,0,1,0,1431,40,5283733,13634.95,8.8,0.85756356,1.66032409667969
"8559",11,2010,2,3,10,5,1,54,6,1,4,1,1,1,0,57,0,1,0,5083,40,5283733,13634.95,8.8,0.85756356,0.824892997741699
"8560",11,2010,5,10,10,0,1,43,NA,1,4,1,1,1,0,68,0,1,0,698,40,5283733,13634.95,8.8,0.85756356,1.73956978321075
"8561",11,2010,4,NA,10,2,4,64,1,1,12,1,2,1,1,47,0,1,0,3094,40,5283733,13634.95,8.8,0.85756356,2.02983117103577
"8562",11,2010,4,2,10,4,1,58,10,1,12,1,2,1,1,53,0,1,0,5817,40,5283733,13634.95,8.8,0.85756356,1.07577013969421
"8563",11,2010,5,8,10,0,3,45,6,1,7,1,1,1,0,66,0,1,0,1065,40,5283733,13634.95,8.8,0.85756356,0.58410632610321
"8564",11,2010,4,1,9,6,3,71,9,2,9,1,2,1,1,40,0,0,0,6590,40,5283733,13634.95,8.8,0.85756356,0.733376324176788
"8565",11,2010,4,NA,5,2,2,59,7,5,1,1,2,1,1,52,1,0,NA,3993,40,5283733,13634.95,8.8,0.85756356,1.20500063896179
"8566",11,2010,5,2,10,0,2,46,1,1,NA,1,2,1,1,65,0,1,1,5941,40,5283733,13634.95,8.8,0.85756356,0.95147168636322
"8567",11,2010,5,10,0,0,1,66,2,4,4,1,2,1,1,45,0,0,NA,798,40,5283733,13634.95,8.8,0.85756356,1.00847387313843
"8568",11,2010,5,7,10,0,1,50,13,1,7,1,1,1,0,61,0,1,0,94,40,5283733,13634.95,8.8,0.85756356,0.810082733631134
"8569",11,2010,4,10,0,0,1,80,1,6,1,1,1,1,0,31,0,0,0,2292,40,5283733,13634.95,8.8,0.85756356,0.994746029376984
"8570",11,2010,5,1,10,0,1,45,10,5,2,1,2,1,1,66,0,0,1,1518,40,5283733,13634.95,8.8,0.85756356,0.58790135383606
"8571",11,2010,5,8,10,2,1,52,13,1,4,1,1,1,0,59,0,1,0,7808,40,5283733,13634.95,8.8,0.85756356,1.45552015304565
"8572",11,2010,2,2,10,3,3,71,9,1,6,1,2,1,1,40,0,1,0,1764,40,5283733,13634.95,8.8,0.85756356,0.910155236721039
"8573",11,2010,3,10,10,4,2,77,1,2,13,1,2,1,1,34,0,0,0,5668,40,5283733,13634.95,8.8,0.85756356,0.548774003982544
"8574",11,2010,3,1,10,5,2,77,2,1,13,1,1,1,0,34,0,1,0,389,40,5283733,13634.95,8.8,0.85756356,0.541000783443451
"8575",11,2010,1,1,10,9,3,45,10,1,4,1,1,1,0,66,0,1,0,3430,40,5283733,13634.95,8.8,0.85756356,0.683895587921143
"8576",11,2010,5,10,NA,0,2,73,6,1,9,1,2,1,1,38,1,1,0,5058,40,5283733,13634.95,8.8,0.85756356,0.733376324176788
"8577",11,2010,5,2,10,0,1,75,1,1,11,1,1,1,0,36,0,1,0,4610,40,5283733,13634.95,8.8,0.85756356,0.768784642219543
"8578",11,2010,4,2,10,0,1,83,2,6,8,1,2,1,1,28,0,0,1,1647,40,5283733,13634.95,8.8,0.85756356,1.46297895908356
"8579",11,2010,2,1,8,6,3,79,2,6,5,1,1,1,0,32,0,0,0,3030,40,5283733,13634.95,8.8,0.85756356,0.637183487415314
"8580",11,2010,5,NA,10,1,1,47,10,1,2,1,2,1,1,64,0,1,0,1379,40,5283733,13634.95,8.8,0.85756356,0.824419677257538
"8581",11,2010,3,NA,10,2,4,68,NA,1,8,1,1,1,0,43,0,1,0,1991,40,5283733,13634.95,8.8,0.85756356,0.685839772224426
"8582",11,2010,2,1,10,3,3,67,10,1,8,1,2,1,1,44,0,1,0,1126,40,5283733,13634.95,8.8,0.85756356,0.836097300052643
"8583",11,2010,3,10,10,7,NA,49,10,5,3,1,2,1,1,62,0,0,0,6607,40,5283733,13634.95,8.8,0.85756356,1.07956230640411
"8584",11,2010,4,10,7,4,2,57,5,1,10,1,2,1,1,54,1,1,0,5147,40,5283733,13634.95,8.8,0.85756356,1.12711572647095
"8585",11,2010,5,2,10,4,2,52,7,1,10,1,2,1,1,59,0,1,0,396,40,5283733,13634.95,8.8,0.85756356,1.37313580513
"8586",11,2010,3,1,10,0,2,45,10,1,12,1,1,1,0,66,0,1,0,398,40,5283733,13634.95,8.8,0.85756356,1.09929025173187
"8587",11,2010,3,1,5,4,2,71,NA,6,4,1,2,1,1,40,1,0,0,603,40,5283733,13634.95,8.8,0.85756356,1.40887713432312
"8588",11,2010,5,1,9,5,3,49,6,1,8,1,1,1,0,62,0,1,0,35,40,5283733,13634.95,8.8,0.85756356,0.404948353767395
"8589",11,2010,2,1,8,NA,2,79,2,6,7,1,1,1,0,32,1,0,0,3365,40,5283733,13634.95,8.8,0.85756356,1.55927443504333
"8590",11,2010,5,10,10,0,1,50,4,1,9,1,2,1,1,61,0,1,0,364,40,5283733,13634.95,8.8,0.85756356,1.07956230640411
"8591",11,2010,1,1,10,10,3,49,1,1,4,1,1,1,0,62,0,1,0,1823,40,5283733,13634.95,8.8,0.85756356,0.613770663738251
"8592",11,2010,4,2,7,2,2,72,18,1,9,1,1,1,0,39,0,1,0,4100,40,5283733,13634.95,8.8,0.85756356,1.93513453006744
"8593",11,2010,4,9,8,3,3,43,1,1,12,1,1,1,0,68,0,1,0,16,40,5283733,13634.95,8.8,0.85756356,0.511748373508453
"8594",11,2010,NA,10,8,NA,2,61,13,5,3,1,1,1,0,50,1,0,0,1724,40,5283733,13634.95,8.8,0.85756356,1.68267667293549
"8595",11,2010,3,1,10,7,2,62,6,1,10,1,1,1,0,49,0,1,0,1910,40,5283733,13634.95,8.8,0.85756356,0.685839772224426
"8596",11,2010,4,3,10,5,2,66,9,1,NA,1,2,1,1,45,0,1,1,7474,40,5283733,13634.95,8.8,0.85756356,1.60621285438538
"8597",11,2010,3,3,6,5,3,61,3,6,8,1,2,1,1,50,0,0,0,5036,40,5283733,13634.95,8.8,0.85756356,0.614405751228333
"8598",11,2010,5,10,10,0,4,66,2,6,4,5,1,0,0,45,0,0,0,451,40,5283733,13634.95,8.8,0.85756356,0.484850943088531
"8599",11,2010,2,1,10,10,5,22,NA,1,4,1,2,1,1,89,0,1,1,4596,40,5283733,13634.95,8.8,0.85756356,0.615961313247681
"8600",11,2010,5,1,10,10,3,37,NA,1,5,1,2,1,1,74,0,1,1,6461,40,5283733,13634.95,8.8,0.85756356,0.615961313247681
"8601",11,2010,5,2,10,1,1,41,9,1,3,1,2,1,1,70,0,1,0,5977,40,5283733,13634.95,8.8,0.85756356,0.764437615871429
"8602",11,2010,3,10,10,3,4,54,10,1,2,1,2,1,1,57,0,1,0,2486,40,5283733,13634.95,8.8,0.85756356,1.17265641689301
"8603",11,2010,5,3,10,1,1,39,18,1,3,1,1,1,0,72,0,1,0,5858,40,5283733,13634.95,8.8,0.85756356,1.84238314628601
"8604",11,2010,3,10,10,0,1,66,3,1,13,1,1,1,0,45,0,1,0,1272,40,5283733,13634.95,8.8,0.85756356,0.736806690692902
"8605",11,2010,2,3,10,3,2,58,2,1,11,1,2,1,1,53,0,1,0,5616,40,5283733,13634.95,8.8,0.85756356,0.727155327796936
"8606",11,2010,2,2,9,7,3,56,7,1,8,1,1,1,0,55,1,1,0,607,40,5283733,13634.95,8.8,0.85756356,0.783588767051697
"8607",11,2010,4,1,10,0,2,62,6,1,NA,1,1,1,0,49,0,1,0,4981,40,5283733,13634.95,8.8,0.85756356,0.476992040872574
"8608",11,2010,5,2,10,0,2,45,NA,1,7,1,1,1,0,66,1,1,0,500,40,5283733,13634.95,8.8,0.85756356,0.526547133922577
"8609",11,2010,4,3,10,4,4,39,13,1,4,1,1,1,0,72,0,1,0,747,40,5283733,13634.95,8.8,0.85756356,0.959033310413361
"8610",11,2010,3,1,10,7,4,47,1,1,NA,1,2,1,1,64,0,1,0,4521,40,5283733,13634.95,8.8,0.85756356,1.64110803604126
"8611",11,2010,2,3,10,4,1,50,4,1,5,1,2,1,1,61,0,1,0,4644,40,5283733,13634.95,8.8,0.85756356,0.743179380893707
"8612",11,2010,5,NA,10,0,1,56,5,2,7,1,2,1,1,55,0,0,0,141,40,5283733,13634.95,8.8,0.85756356,0.948265612125397
"8613",11,2010,2,1,10,10,3,36,NA,1,5,1,1,1,0,75,0,1,1,468,40,5283733,13634.95,8.8,0.85756356,1.31382048130035
"8614",11,2010,NA,1,10,5,1,77,7,1,NA,1,2,1,1,34,0,1,0,4691,40,5283733,13634.95,8.8,0.85756356,1.23508965969086
"8615",11,2010,3,1,5,5,2,72,NA,1,4,3,2,0,1,39,0,1,1,1525,40,5283733,13634.95,8.8,0.85756356,0.79661762714386
"8616",11,2010,3,2,1,0,2,40,NA,4,2,1,2,1,1,71,0,0,0,103,40,5283733,13634.95,8.8,0.85756356,1.06017982959747
"8617",11,2010,4,2,10,0,1,47,6,2,13,1,1,1,0,64,0,0,0,63,40,5283733,13634.95,8.8,0.85756356,0.58410632610321
"8618",11,2010,5,1,10,3,2,33,NA,1,3,1,1,1,0,78,1,1,0,7546,40,5283733,13634.95,8.8,0.85756356,0.683895587921143
"8619",11,2010,5,3,10,7,2,59,3,6,4,1,1,1,0,52,0,0,0,3708,40,5283733,13634.95,8.8,0.85756356,0.508070230484009
"8620",11,2010,4,10,10,6,1,74,6,3,2,1,1,1,0,37,0,0,NA,3857,40,5283733,13634.95,8.8,0.85756356,0.692815542221069
"8621",11,2010,5,3,10,0,2,46,6,4,3,1,1,1,0,65,0,0,0,6288,40,5283733,13634.95,8.8,0.85756356,0.959033310413361
"8622",11,2010,5,3,10,1,4,50,NA,6,4,1,1,1,0,61,0,0,0,1382,40,5283733,13634.95,8.8,0.85756356,0.691506445407867
"8623",11,2010,5,2,10,3,1,45,NA,1,3,1,2,1,1,66,0,1,0,7347,40,5283733,13634.95,8.8,0.85756356,1.06017982959747
"8624",11,2010,3,10,9,4,4,81,1,6,NA,1,2,1,1,30,0,0,NA,1961,40,5283733,13634.95,8.8,0.85756356,0.548774003982544
"8625",11,2010,3,2,10,1,2,52,9,1,6,1,1,1,0,59,0,1,0,394,40,5283733,13634.95,8.8,0.85756356,0.810082733631134
"8626",11,2010,5,10,10,0,1,54,13,1,NA,1,1,1,0,57,NA,1,0,3738,40,5283733,13634.95,8.8,0.85756356,1.45552015304565
"8627",11,2010,4,1,5,6,2,71,1,6,9,1,2,1,1,40,0,0,0,1184,40,5283733,13634.95,8.8,0.85756356,0.699967503547668
"8628",11,2010,5,10,10,4,1,71,7,6,5,1,1,1,0,40,0,0,NA,5920,40,5283733,13634.95,8.8,0.85756356,1.17005908489227
"8629",11,2010,5,2,10,0,1,50,NA,4,4,1,2,1,1,61,0,0,0,7545,40,5283733,13634.95,8.8,0.85756356,2.01746702194214
"8630",11,2010,NA,2,5,2,2,72,6,1,4,1,1,1,0,39,1,1,0,1418,40,5283733,13634.95,8.8,0.85756356,1.14905166625977
"8631",11,2010,5,1,10,2,4,70,6,1,8,1,1,1,0,41,0,1,0,3384,40,5283733,13634.95,8.8,0.85756356,0.959897816181183
"8632",11,2010,1,1,8,8,4,44,7,1,4,1,1,1,0,67,0,1,0,3381,40,5283733,13634.95,8.8,0.85756356,1.09929025173187
"8633",11,2010,5,1,10,0,2,62,3,1,7,1,1,1,0,49,0,1,0,3587,40,5283733,13634.95,8.8,0.85756356,0.908089160919189
"8634",11,2010,5,10,0,2,2,81,12,6,3,1,2,1,1,30,0,0,0,4075,40,5283733,13634.95,8.8,0.85756356,0.921642243862152
"8635",11,2010,4,10,NA,0,2,74,5,1,9,1,2,1,1,37,1,1,0,7362,40,5283733,13634.95,8.8,0.85756356,0.868693292140961
"8636",11,2010,3,10,10,8,4,66,1,3,7,1,1,1,0,45,0,0,0,4073,40,5283733,13634.95,8.8,0.85756356,0.391704380512238
"8637",11,2010,5,3,10,0,1,82,7,6,2,1,2,1,1,29,1,0,0,1356,40,5283733,13634.95,8.8,0.85756356,0.574966490268707
"8638",11,2010,5,NA,6,1,3,56,9,2,9,1,2,1,1,55,0,0,NA,5888,40,5283733,13634.95,8.8,0.85756356,1.40808355808258
"8639",11,2010,4,3,10,6,4,81,1,2,12,1,2,1,1,30,0,0,0,2539,40,5283733,13634.95,8.8,0.85756356,0.333461254835129
"8640",11,2010,4,10,9,1,3,77,18,2,6,1,2,1,1,34,1,0,NA,7207,40,5283733,13634.95,8.8,0.85756356,1.78045070171356
"8641",11,2010,4,3,10,5,2,76,7,4,4,1,2,1,1,35,0,0,0,6627,40,5283733,13634.95,8.8,0.85756356,1.00671553611755
"8642",11,2010,5,10,8,2,1,52,NA,1,5,1,1,1,0,59,1,1,NA,4722,40,5283733,13634.95,8.8,0.85756356,0.402774661779404
"8643",11,2010,2,1,10,8,4,44,16,4,3,1,1,1,0,67,0,0,1,3705,40,5283733,13634.95,8.8,0.85756356,1.15175843238831
"8644",11,2010,4,2,10,0,1,60,2,1,12,1,1,1,0,51,1,1,0,1659,40,5283733,13634.95,8.8,0.85756356,0.591970086097717
"8645",11,2010,5,7,6,5,2,41,6,4,NA,1,1,1,0,70,0,0,0,4798,40,5283733,13634.95,8.8,0.85756356,0.525168240070343
"8646",11,2010,5,1,10,0,1,50,NA,1,4,1,1,1,0,61,0,1,0,1335,40,5283733,13634.95,8.8,0.85756356,0.742870032787323
"8647",11,2010,4,3,10,4,2,72,4,1,NA,1,1,1,0,39,0,1,0,2664,40,5283733,13634.95,8.8,0.85756356,0.824892997741699
"8648",11,2010,3,1,10,8,1,32,1,5,5,1,2,1,1,79,0,0,0,1093,40,5283733,13634.95,8.8,0.85756356,0.505825519561768
"8649",11,2010,2,1,10,0,2,49,6,1,5,1,1,1,0,62,0,1,0,7766,40,5283733,13634.95,8.8,0.85756356,1.09929025173187
"8650",11,2010,5,2,10,0,1,40,18,1,NA,1,2,1,1,71,0,1,1,4520,40,5283733,13634.95,8.8,0.85756356,0.95147168636322
"8651",11,2010,3,1,10,8,4,49,2,1,13,1,2,1,1,62,0,1,1,6508,40,5283733,13634.95,8.8,0.85756356,0.885655760765076
"8652",11,2010,3,1,10,7,2,66,7,1,10,1,1,1,0,45,0,1,1,5573,40,5283733,13634.95,8.8,0.85756356,0.391704380512238
"8653",11,2010,4,1,10,9,3,45,1,5,6,1,2,1,1,66,0,0,1,6100,40,5283733,13634.95,8.8,0.85756356,0.505825519561768
"8654",11,2010,2,10,10,9,2,50,14,1,3,1,1,1,0,61,0,1,0,1076,40,5283733,13634.95,8.8,0.85756356,0.643065392971039
"8655",11,2010,2,NA,10,0,1,72,2,1,NA,1,2,1,1,39,0,1,NA,5220,40,5283733,13634.95,8.8,0.85756356,0.59901362657547
"8656",11,2010,4,1,10,8,1,47,9,5,3,1,1,1,0,64,0,0,0,7247,40,5283733,13634.95,8.8,0.85756356,1.31382048130035
"8657",11,2010,4,3,10,2,4,45,2,1,7,1,1,1,0,66,0,1,0,1794,40,5283733,13634.95,8.8,0.85756356,0.567862927913666
"8658",11,2010,2,1,10,8,1,42,NA,1,5,1,1,1,0,69,0,1,0,1561,40,5283733,13634.95,8.8,0.85756356,0.652740836143494
"8659",11,2010,5,10,8,0,1,67,18,1,NA,1,1,1,0,44,0,1,NA,6668,40,5283733,13634.95,8.8,0.85756356,0.75027722120285
"8660",11,2010,4,2,10,0,1,47,NA,1,6,1,1,1,0,64,0,1,1,2555,40,5283733,13634.95,8.8,0.85756356,0.623173773288727
"8661",11,2010,4,8,8,2,2,63,NA,1,2,1,2,1,1,48,1,1,0,3382,40,5283733,13634.95,8.8,0.85756356,1.08127737045288
"8662",11,2010,2,1,10,7,4,47,15,4,2,1,2,1,1,64,0,0,1,7684,40,5283733,13634.95,8.8,0.85756356,1.64110803604126
"8663",11,2010,4,10,9,4,3,42,10,1,10,1,1,1,0,69,0,1,0,2524,40,5283733,13634.95,8.8,0.85756356,0.775644958019257
"8664",11,2010,2,1,10,6,3,82,2,2,11,1,1,1,0,29,0,0,0,6018,40,5283733,13634.95,8.8,0.85756356,0.548227488994598
"8665",11,2010,5,6,10,2,1,69,6,2,6,1,1,1,0,42,0,0,0,4880,40,5283733,13634.95,8.8,0.85756356,0.300792574882507
"8666",11,2010,2,1,10,0,3,70,1,6,NA,1,2,1,1,41,0,0,0,2418,40,5283733,13634.95,8.8,0.85756356,0.575400710105896
"8667",11,2010,1,1,10,10,4,50,13,6,3,1,1,1,0,61,0,0,1,1394,40,5283733,13634.95,8.8,0.85756356,0.493119657039642
"8668",11,2010,NA,10,0,2,2,80,14,6,1,1,2,1,1,31,0,0,NA,4351,40,5283733,13634.95,8.8,0.85756356,1.56082892417908
"8669",11,2010,4,NA,8,NA,3,77,2,2,11,1,2,1,1,34,1,0,NA,3017,40,5283733,13634.95,8.8,0.85756356,0.760327875614166
"8670",11,2010,3,1,10,7,4,77,12,2,7,1,1,1,0,34,0,0,0,6467,40,5283733,13634.95,8.8,0.85756356,1.48824203014374
"8671",11,2010,5,2,10,0,1,60,5,1,5,1,2,1,1,51,0,1,0,3756,40,5283733,13634.95,8.8,0.85756356,2.08852982521057
"8672",11,2010,2,1,10,6,4,65,10,2,8,1,1,1,0,46,0,0,0,620,40,5283733,13634.95,8.8,0.85756356,0.797914624214172
"8673",11,2010,2,1,10,9,4,50,NA,1,NA,1,2,1,1,61,0,1,1,6678,40,5283733,13634.95,8.8,0.85756356,1.43867433071136
"8674",11,2010,5,2,10,0,1,86,1,6,13,1,1,1,0,25,0,0,1,4895,40,5283733,13634.95,8.8,0.85756356,2.50193548202515
"8675",11,2010,2,NA,10,7,2,53,13,1,7,1,1,1,0,58,0,1,0,1551,40,5283733,13634.95,8.8,0.85756356,0.585259675979614
"8676",11,2010,2,3,10,5,NA,44,1,1,11,1,2,1,1,67,0,1,1,667,40,5283733,13634.95,8.8,0.85756356,0.70932400226593
"8677",11,2010,4,1,10,4,2,49,1,1,10,1,2,1,1,62,0,1,0,2041,40,5283733,13634.95,8.8,0.85756356,0.885655760765076
"8678",11,2010,2,1,10,3,2,50,9,1,NA,1,1,1,0,61,1,1,0,5569,40,5283733,13634.95,8.8,0.85756356,0.470655709505081
"8679",11,2010,1,1,10,8,5,42,10,1,8,1,1,1,0,69,0,1,1,3216,40,5283733,13634.95,8.8,0.85756356,0.424276173114777
"8680",11,2010,5,2,10,1,1,46,NA,1,3,1,2,1,1,65,0,1,1,3299,40,5283733,13634.95,8.8,0.85756356,2.03669381141663
"8681",11,2010,3,1,10,6,4,37,1,2,11,1,2,1,1,74,0,0,0,2659,40,5283733,13634.95,8.8,0.85756356,0.505825519561768
"8682",2,2010,4,2,10,4,1,42,NA,1,NA,1,2,1,1,69,0,1,0,7625,28,4533222,13846.25,7.5,0.85395026,0.76018750667572
"8683",2,2010,5,2,10,0,1,39,NA,1,4,1,1,1,0,72,0,1,0,1381,28,4533222,13846.25,7.5,0.85395026,1.48928451538086
"8684",2,2010,3,1,10,7,2,76,2,6,6,1,2,1,1,35,0,0,0,4459,28,4533222,13846.25,7.5,0.85395026,0.729298889636993
"8685",2,2010,5,8,10,0,1,82,6,2,NA,1,2,1,1,29,0,0,0,843,28,4533222,13846.25,7.5,0.85395026,0.943160951137543
"8686",2,2010,5,1,10,7,2,31,NA,4,3,1,2,1,1,80,0,0,0,4989,28,4533222,13846.25,7.5,0.85395026,0.849512159824371
"8687",2,2010,3,1,10,5,4,43,7,5,3,1,2,1,1,68,0,0,0,848,28,4533222,13846.25,7.5,0.85395026,0.80908340215683
"8688",2,2010,5,7,10,1,1,50,18,4,2,1,2,1,1,61,0,0,0,7121,28,4533222,13846.25,7.5,0.85395026,1.89429247379303
"8689",2,2010,5,10,2,0,1,72,12,1,2,1,2,1,1,39,1,1,NA,3108,28,4533222,13846.25,7.5,0.85395026,1.62623381614685
"8690",2,2010,4,1,10,5,4,44,2,2,10,1,1,1,0,67,0,0,1,2730,28,4533222,13846.25,7.5,0.85395026,0.396921306848526
"8691",2,2010,4,2,7,2,2,59,4,1,6,1,2,1,1,52,0,1,0,808,28,4533222,13846.25,7.5,0.85395026,1.7377837896347
"8692",2,2010,5,10,7,0,2,57,NA,4,2,1,2,1,1,54,0,0,NA,6774,28,4533222,13846.25,7.5,0.85395026,1.85401380062103
"8693",2,2010,NA,3,7,6,NA,83,2,6,NA,1,2,1,1,28,0,0,0,6028,28,4533222,13846.25,7.5,0.85395026,0.772611200809479
"8694",2,2010,4,1,10,0,4,67,7,2,13,1,1,1,0,44,0,0,0,558,28,4533222,13846.25,7.5,0.85395026,1.05517041683197
"8695",2,2010,3,1,10,7,4,66,2,1,13,1,1,1,0,45,0,1,0,646,28,4533222,13846.25,7.5,0.85395026,0.714579164981842
"8696",2,2010,5,NA,10,0,1,69,2,2,13,1,1,1,0,42,0,0,NA,4060,28,4533222,13846.25,7.5,0.85395026,0.787396550178528
"8697",2,2010,5,10,8,4,3,65,1,1,8,5,2,0,1,46,1,1,NA,5645,28,4533222,13846.25,7.5,0.85395026,1.10088348388672
"8698",2,2010,5,2,10,0,2,82,2,1,11,1,2,1,1,29,0,1,1,4295,28,4533222,13846.25,7.5,0.85395026,0.983144164085388
"8699",2,2010,5,8,NA,0,2,74,7,6,3,1,1,1,0,37,0,0,0,2267,28,4533222,13846.25,7.5,0.85395026,0.69655054807663
"8700",2,2010,2,2,10,6,3,77,6,1,7,1,1,1,0,34,0,1,0,559,28,4533222,13846.25,7.5,0.85395026,1.19720149040222
"8701",2,2010,5,2,4,0,3,79,5,1,11,1,1,1,0,32,0,1,0,5471,28,4533222,13846.25,7.5,0.85395026,1.55060529708862
